SP_ID;AGEFLOW_MAX;AGEFLOW_MIN;APOM;CATTLE;CHANGE_TENDENCY_INDK;CLONAab;CLONAbel;CLONRATE;CNRATIO;C_Plant;DEER;DIASPTYPE;DICH;DISP;DISP_INDK;DISP_VITTOZ;DNA;ECOLOGICAL_GRP_INDK;ELLAER_INDK;ELLAER_INDK_VAR;ELLCONT;ELLCONT_INDK;ELLHUMUS_INDK;ELLHUMUS_INDK_VAR;ELLLITE;ELLMOIST;ELLMOIST_INDK;ELLMOIST_INDK_VAR;ELLMOISTVAR_INDK;ELLNIT;ELLNIT_INDK_VAR;ELLPH;ELLREAC_INDK;ELLREAC_INDK_VAR;ELLSALT;ELLSALT_INDK;ELLTEMP;ELLTEMP_INDK;ENDEM;FECUNDITY;FLONSET_END_INDK;FRUIT;GERMRATE;GERMREQ;GRAZ;GROWTHF;IMMIG_INVASIV_INDK;INFLO_DETAIL;INFLO_SIMPLE;L_ANAT;L_ANGLE;L_AREA;LATSPR;LCCp;LD13C;LD15N;LDMC;L_DRYM;Leaf_T_Strength;L_FORM;L_FRESHM;LIFESPAN;LKC;L_LONG;LNC;LPC;LPERST_INDK;L_THICK;MAX_AGE;MEDIC_POISON_FX_INDK;MOW;MOW_TOLERANCE_INDK;MYCORR;NATURAL;NBCHROM;N_Plant;NUTR;Palatability;PL_H_flora_MIN;PLOIDY;PL_REPR_H;PL_VEG_H;PL_VEG_H_max;POLL_2ND_INDK;POLL_MAIN_INDK;REPROD_INDK;REPSTRAT;ROOT_DEPTH_INDK;ROOTMET;ROSET;SEEDH;SEEDL;SEED_LONGEVITY_INDK;SEEDM;SEEDPROD;SEEDW;SLA;TAPROOT;WOODY
11010;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory_meteorochory;NA;NA;NA;1;small_variation_(I);NA;2;3;small_variation_(I);NA;NA;4;small_variation_(I);2;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;2.5;NA;NA;September;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_medicinal;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;obligate_apomictic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11011;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory_meteorochory;NA;NA;NA;1.5;small_variation_(I);NA;2;2.5;large_variation_(II);NA;NA;3.75;small_variation_(I);2;NA;small_variation_(I);NA;3;large_variation_(II);NA;NA;NA;2;NA;NA;September;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_medicinal;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;obligate_apomictic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11013;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;endochory_meteorochory;6;NA;NA;3;large_variation_(II);NA;4;2;large_variation_(II);9;NA;2;large_variation_(II);1;NA;small_variation_(I);NA;2;small_variation_(I);NA;NA;NA;2.5;NA;NA;August;Achene;NA;NA;NA;NA;idiochorophytes_or_indigenes;glomerule;solitary;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;wintergreen;NA;NA;medicinal;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;NA;20;NA;NA;25;30;NA;NA;obligate_apomictic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Herbaceous
11014;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory_meteorochory;NA;NA;NA;2;small_variation_(I);NA;2;2;small_variation_(I);NA;NA;3;small_variation_(I);2;NA;small_variation_(I);NA;4;small_variation_(I);NA;NA;NA;2;NA;NA;September;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_medicinal;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;obligate_apomictic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11019;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory_meteorochory;NA;NA;mountain_plants;2;large_variation_(II);NA;3;2;large_variation_(II);NA;NA;3.5;large_variation_(II);2;NA;large_variation_(II);NA;4;large_variation_(II);NA;NA;NA;2;NA;NA;September;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;glomerule;solitary;NA;NA;NA;NA;NA;NA;NA;253.045859;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_medicinal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;obligate_apomictic;Polycarpic;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.87070598;NA;NA
11020;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory_meteorochory;NA;NA;NA;1;small_variation_(I);NA;2;2;large_variation_(II);NA;NA;4;small_variation_(I);2;NA;small_variation_(I);NA;3;large_variation_(II);NA;NA;NA;2;NA;NA;September;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_medicinal;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;obligate_apomictic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11021;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11022;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory_meteorochory;NA;NA;NA;1;large_variation_(II);NA;3;3;large_variation_(II);NA;NA;3.5;small_variation_(I);2;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;2.5;NA;NA;September;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_medicinal;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;obligate_apomictic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11023;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;endochory_meteorochory;6;NA;NA;2;large_variation_(II);NA;2;2;large_variation_(II);NA;NA;3.5;small_variation_(I);1;NA;small_variation_(I);NA;2;small_variation_(I);NA;NA;NA;1.5;NA;NA;August;Achene;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;partly_wintergreen;NA;NA;edible_medicinal;NA;2;NA;Indigenous;NA;NA;Chlorophyllian;NA;20;NA;NA;25;30;NA;NA;obligate_apomictic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Herbaceous
11024;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory_meteorochory;NA;NA;NA;2;large_variation_(II);NA;3;2;large_variation_(II);NA;NA;3;large_variation_(II);2;NA;large_variation_(II);NA;3;large_variation_(II);NA;NA;NA;2.5;NA;NA;September;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_medicinal;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;obligate_apomictic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11025;10;6;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;endochory_meteorochory;6;NA;NA;3;small_variation_(I);NA;4;2;small_variation_(I);8;NA;2;small_variation_(I);1;NA;small_variation_(I);NA;2;small_variation_(I);NA;NA;NA;2.5;NA;15000;August_September;Achene;NA;NA;NA;NA;idiochorophytes_or_indigenes;glomerule;solitary;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;wintergreen;NA;NA;medicinal;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;3;20;NA;NA;25;30;NA;NA;obligate_apomictic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Herbaceous
11026;NA;NA;autonomous;NA;=;NA;NA;NA;NA;NA;NA;NA;protandrous;NA;endochory_meteorochory;NA;NA;NA;2;small_variation_(I);NA;2.5;3;small_variation_(I);NA;NA;3.25;large_variation_(II);2;NA;small_variation_(I);NA;3.5;large_variation_(II);NA;NA;NA;2;NA;NA;September;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;glomerule;solitary;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lobate;NA;pluriennial;NA;summer_green;NA;NA;decidous;NA;NA;edible_medicinal;NA;3;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;obligate_apomictic;NA;NA;NA;Hemirosette_plant;NA;NA;NA;NA;obligatory_apomictic;NA;NA;NA;NA
11027;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory_meteorochory;NA;NA;NA;2;small_variation_(I);NA;2;2;small_variation_(I);NA;NA;3.5;small_variation_(I);2;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;2;NA;NA;September;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_medicinal;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;obligate_apomictic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11029;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory_meteorochory;NA;NA;NA;3;small_variation_(I);NA;3;2;small_variation_(I);NA;NA;3;small_variation_(I);2;NA;small_variation_(I);NA;4;small_variation_(I);NA;NA;NA;2;NA;NA;September;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_medicinal;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;obligate_apomictic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11037;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;NA;NA;NA;dysochory_endochory;NA;NA;NA;2;small_variation_(I);NA;2;2;small_variation_(I);NA;NA;3.5;small_variation_(I);1;NA;small_variation_(I);NA;2;small_variation_(I);NA;NA;NA;4.5;NA;NA;May;NA;NA;NA;NA;NA;neophytes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;entomogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11038;NA;NA;NA;NA;>;NA;Roots_with_generative_buds;NA;NA;NA;NA;NA;protandrous;Endozoochory;dysochory_endochory;6;NA;NA;3;small_variation_(I);4;4;1;small_variation_(I);7;3;1;small_variation_(I);2;3;small_variation_(I);NA;5;small_variation_(I);NA;NA;NA;4.5;NA;NA;May;Drupe;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;mesomorphic;NA;4.435;NA;NA;NA;NA;NA;0.03593;NA;full;NA;pluriennial;NA;summer_green;NA;NA;decidous;NA;NA;edible;NA;NA;NA;Indigenous;17;NA;Chlorophyllian;2;80;tetraploid;200;200;300;NA;NA;hermaphroditic_and_normal_sexual;Polycarpic;NA;Root_shoot;Erosulate_plant;8.5;7;NA;8.7;NA;5.5;11.3;NA;Frutescent
11039;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;Endozoochory;dysochory_endochory;6;NA;pioneer_plants_of_low_elevation;2;large_variation_(II);NA;4;1;large_variation_(II);8;NA;2;small_variation_(I);3;NA;small_variation_(I);NA;4;large_variation_(II);NA;NA;NA;3;NA;NA;May;Drupe;NA;NA;NA;NA;idiochorophytes_or_indigenes;corymb;corymb;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;NA;60;NA;NA;250;400;NA;NA;hermaphroditic_and_normal_sexual;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Frutescent
11046;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;homogamous_protandrous;Unassisted_dispersal;epichory_meteorochory;6;0.85;weeds_and_ruderal_plants;2;small_variation_(I);2;3;2;small_variation_(I);7;4;2.5;small_variation_(I);1;4;small_variation_(I);6;2;large_variation_(II);0;NA;6;4.5;NA;NA;October;Achene;NA;Dry_storage;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_before_1500_AD;glomerule;solitary;mesomorphic;NA;0.38;NA;NA;NA;NA;264;0.002341737;NA;digitate;NA;annual;NA;overwintering_green;NA;NA;decidous_wintergreen;NA;NA;edible;NA;NA;Arbuscular_AM;Indigenous;16;NA;Chlorophyllian;NA;6;hexaploid;11.25;11.5;17;NA;NA;facultatively_apomictic;Monocarpic;1;NA;Hemirosette_plant;0.45;1.81;5;0.228;facultativ_apomictic;0.87;17;NA;Herbaceous
11048;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;epichory_meteorochory;6;NA;weeds_and_ruderal_plants;2;small_variation_(I);NA;3;2;small_variation_(I);8;NA;1.5;small_variation_(I);1;NA;small_variation_(I);NA;2;large_variation_(II);NA;NA;NA;4;NA;NA;September;Achene;NA;NA;NA;NA;archaeophytes;NA;NA;NA;NA;0.835;NA;NA;NA;NA;209;0.0028;NA;NA;NA;NA;NA;NA;NA;NA;decidous_wintergreen;NA;NA;edible;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;NA;4;NA;7;6;9;NA;NA;facultatively_apomictic_hermaphroditic_and_normal_sexual;NA;1;NA;NA;0.45;0.94;3;0.29;NA;0.67;22.9;NA;Herbaceous
11050;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;epichory_meteorochory;NA;NA;NA;2;small_variation_(I);NA;3;2;small_variation_(I);NA;NA;1.5;small_variation_(I);1;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;5;NA;NA;September;NA;NA;NA;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_before_1500_AD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;green_only_from_autumn_to_springtime;NA;NA;edible;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11057;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;generative_dispersule;NA;Unassisted_dispersal;boleochory;1;NA;forest_plants;2;small_variation_(I);4;2;2;small_variation_(I);4.5;6;3.5;small_variation_(I);1;8;small_variation_(I);NA;3;small_variation_(I);NA;NA;5;3.5;NA;18750;July;Follicle;NA;NA;NA;NA;idiochorophytes_or_indigenes;raceme_of_racemes;raceme;hygromorphic;NA;950.31;NA;461.2708092;NA;NA;203.835;2.13304;NA;bipinnate;NA;pluriennial;NA;summer_green;25.52506804;NA;decidous;NA;12;edible_weakly_to_moderately_poisonous;NA;NA;NA;Indigenous;9;NA;Chlorophyllian;1;70;diploid;NA;546.5;150;NA;entomogamous;hermaphroditic_and_normal_sexual_unisexual_and_dioecious;NA;3;NA;Erosulate_plant;0.29;2.19;NA;0.0935;NA;0.51;42.995;NA;Herbaceous
11068;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory;NA;NA;NA;2;small_variation_(I);NA;2;2;small_variation_(I);NA;NA;3;small_variation_(I);1;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;4.5;NA;NA;May;NA;NA;NA;NA;NA;neophytes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;partly_wintergreen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;entomogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11073;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Endozoochory;endochory;6;NA;NA;2;small_variation_(I);NA;3;2;small_variation_(I);6;NA;2.5;small_variation_(I);1;NA;small_variation_(I);NA;5;small_variation_(I);NA;NA;NA;3;NA;NA;May;Drupe;NA;NA;NA;NA;young_species_(neophytes);corymb;corymb;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;partly_wintergreen;NA;NA;edible_poisonous_for_individual_animal_species;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;NA;80;NA;NA;200;250;NA;NA;facultatively_apomictic_hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Frutescent
11074;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory;NA;NA;forest_plants;2;small_variation_(I);NA;4;2;small_variation_(I);NA;NA;2;small_variation_(I);1;NA;small_variation_(I);NA;4;small_variation_(I);NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;neophytes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;partly_wintergreen;NA;NA;poisonous_for_individual_animal_species;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;entomogamous;facultatively_apomictic_hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11077;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Endozoochory;endochory;6;NA;NA;2;small_variation_(I);NA;4;3;small_variation_(I);7;NA;2;small_variation_(I);1;NA;small_variation_(I);NA;4;large_variation_(II);NA;NA;NA;2.5;Alpine_orophyte;NA;May;Drupe;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;partly_wintergreen;NA;NA;edible_poisonous_for_individual_animal_species;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;NA;10;NA;NA;20;30;NA;NA;facultatively_apomictic_hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Frutescent
11081;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory;NA;NA;NA;2;small_variation_(I);NA;2;2;small_variation_(I);NA;NA;2.5;small_variation_(I);1;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;neophytes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;partly_wintergreen;NA;NA;poisonous_for_individual_animal_species;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;facultatively_apomictic_hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11082;NA;NA;pseudogamous;NA;>;NA;NA;NA;NA;NA;NA;NA;protogynous;Endozoochory;endochory;6;NA;forest_plants;2;large_variation_(II);4;4;1;large_variation_(II);7;3;1.5;large_variation_(II);2;2;small_variation_(I);9;5;small_variation_(I);NA;NA;5;3.5;NA;NA;July;Drupe;NA;NA;NA;NA;idiochorophytes_or_indigenes;corymb;corymb;mesomorphic;NA;NA;NA;NA;NA;NA;NA;NA;NA;simple;NA;pluriennial;NA;summer_green;NA;NA;partly_wintergreen;NA;NA;edible_poisonous_for_individual_animal_species;NA;NA;NA;Indigenous;17;NA;Chlorophyllian;NA;40;tetraploid;NA;80;120;NA;NA;facultatively_apomictic_hermaphroditic_and_normal_sexual;NA;NA;NA;Erosulate_plant;NA;NA;NA;NA;facultativ_apomictic;NA;NA;NA;Frutescent
11086;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Endozoochory;endochory;NA;NA;NA;2;small_variation_(I);NA;4;2;small_variation_(I);NA;NA;2;small_variation_(I);2;NA;small_variation_(I);NA;4;small_variation_(I);NA;NA;NA;3;NA;NA;May;Drupe;NA;NA;NA;NA;young_species_(neophytes);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;partly_wintergreen;NA;NA;edible_poisonous_for_individual_animal_species;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;NA;40;NA;NA;80;120;NA;NA;facultatively_apomictic_hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Frutescent
11087;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;dysochory_endochory;NA;NA;NA;2;small_variation_(I);NA;3;2;small_variation_(I);NA;NA;1.5;small_variation_(I);1;NA;small_variation_(I);NA;4;large_variation_(II);NA;NA;NA;5;NA;NA;May;NA;NA;NA;NA;NA;archaeophytes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_medicinal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11096;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;multi-seeded_generative_dispersule;protogynous;Endozoochory;dysochory_endochory;6;1.13;forest_plants;1;small_variation_(I);4;2;2;small_variation_(I);6;5;3.5;small_variation_(I);2;5;small_variation_(I);7;3;large_variation_(II);0;NA;6;3.5;NA;NA;June;Drupe;NA;NA;NA;NA;idiochorophytes_or_indigenes;corymb;corymb;mesomorphic;NA;7.815;NA;NA;NA;NA;345.755;0.037435;NA;lobate;NA;pluriennial;NA;summer_green;NA;NA;decidous;NA;NA;edible_medicinal;NA;NA;NA;Indigenous;17;NA;Chlorophyllian;NA;100;diploid_tetraploid;NA;450;500;entomogamous_ornithophilous;entomogamous_ornithophilous;facultatively_apomictic_hermaphroditic_and_normal_sexual;NA;4;NA;Erosulate_plant;3.25;5.88;NA;168.1592;NA;4.38;20.2;NA;Frutescent
11111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;dysochory_endochory;NA;NA;forest_plants;2;small_variation_(I);NA;4;2;small_variation_(I);NA;NA;3;small_variation_(I);2;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;4;NA;NA;June;NA;NA;NA;NA;NA;young_species_(archaeophytes);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_medicinal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11114;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;dysochory_endochory;NA;NA;forest_plants;2;small_variation_(I);NA;3;2;small_variation_(I);NA;NA;3;small_variation_(I);2;NA;small_variation_(I);NA;3;large_variation_(II);NA;NA;NA;4;NA;NA;June;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_medicinal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11133;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;germinule;protogynous;Endozoochory;endochory;6;1.5;forest_plants;2;small_variation_(I);3;2;2;small_variation_(I);8;4;3;small_variation_(I);1;4;small_variation_(I);8;4;small_variation_(I);NA;NA;6;4.5;NA;NA;May;Drupe;NA;NA;NA;NA;young_species_(archaeophytes);single_lateral_flower;solitary;mesomorphic_scleromorphic;NA;NA;NA;NA;NA;NA;NA;NA;NA;simple;NA;pluriennial;NA;summer_green;NA;NA;decidous;NA;NA;edible;NA;NA;NA;Exogenous;17;NA;Chlorophyllian;NA;NA;diploid;360;405;NA;NA;entomogamous;hermaphroditic_and_normal_sexual;NA;NA;Root_shoot;Erosulate_plant;3.15;7.75;NA;31.83;NA;4.5;NA;NA;Frutescent
11136;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;multi-seeded_generative_dispersule;NA;Endozoochory;endochory;6;2.25;forest_plants;2;small_variation_(I);NA;2;2;large_variation_(II);6;NA;3;small_variation_(I);1;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;4.5;NA;NA;July;Achene;NA;NA;NA;NA;neophytes;NA;NA;mesomorphic;NA;NA;NA;NA;NA;NA;NA;NA;NA;palmate;NA;pluriennial;NA;persistent_green;NA;NA;wintergreen;NA;NA;edible;NA;3;NA;Exogenous;7;NA;Chlorophyllian;NA;5;duodecaploid;NA;10;15;NA;entomogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;Hemirosette_plant;0.58;1.25;NA;0.31;NA;0.94;29.07;NA;Herbaceous
11137;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory;NA;NA;forest_plants;2;small_variation_(I);NA;2;2;small_variation_(I);NA;NA;3;small_variation_(I);1;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;5;NA;NA;February;NA;NA;NA;NA;NA;neophytes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;evergreen;NA;NA;edible_poisonous_for_individual_animal_species;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
