genus.species;Loo;K;Winfinity;tmax;tm;Lm;Temperature;length_at_mat;age_at_mat;BodyshapeI;BodyshapeII;Age_max;therm_pref;hermaphr;fecondation;movement;form;TL.1;SL;FL;HL;PAL;PDL;PPL;PPEL;ED;POL;BD;CH;CA;SnoutTipX;SnoutTipY;CaudalOriginX;CaudalOriginY;DorsalOriginX;DorsalOriginY;AnalOriginX;AnalOriginY;EyeFrontX;EyeFrontY;EyeEndX;EyeEndY;OpercleEndX;OpercleEndY;MaxDepthDorsalX;MaxDepthDorsalY;MaxDepthVentralX;MaxDepthVentralY;PectoralOriginX;PectoralOriginY;PelvicOriginX;PelvicOriginY;FLEndX;FLEndY;CaudalUpperX;CaudalUpperY;CaudalLowerX;CaudalLowerY;AspectRatio;habitat;feeding.mode;tl;fin.shape;AR;offspring.size;spawning.type
Scoliodon_laticaudus;63.6617652;0.667713463;1375.421756;5.458480324;2.086815452;46.93466278;26.42806094;35.92;NA;fusiform / normal;NA;6;27.1;dioecism;internal (oviduct);NA;NA;572;457;476.5;129.5;345.5;204;271;129.5;13.5;47;76;71;4363.5;28.5;169;477.5;164.5;232.5;150;374;182;76;169.5;89.5;170;158;176;231.5;127;231.5;203;158;184.5;299.5;187;505;179.5;591;133;546.5;204;1.198069;NA;NA;NA;NA;NA;NA;NA
Scoliodon_macrorhynchos;94.53637027;0.423508407;4633.410352;7.802436432;3.088230456;66.38393192;24.41806161;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Scyliorhinus_besnardi;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Scyliorhinus_boa;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;615;NA;NA;117;380;299;260;138;13;39;68;49;4251;12;83;493;70;311;74;392;107;51;83;64;83;129;105;190;67;190;135;150;113;272;120;NA;NA;609;65;531;114;0.564808;NA;NA;NA;NA;NA;NA;NA
Scyliorhinus_canicula;71.06993733;0.214406466;1123.02565;11.45365195;4.442204392;46.52340303;12.18299303;56.1666666666667;5;elongated;compressed;11.5;14.9666666666667;dioecism;internal (oviduct);NA;NA;603;511;NA;NA;358;291;248;96;9;25;64;56;3766;18;53;516;42;309;27;376;72;43;49;52;50;NA;NA;159;31;159;95;114;84;266;75;NA;NA;609;23;548;79;0.832714;demersal;generalist;3.82;heterocercal;0.83;80;non-guarder
Scyliorhinus_capensis;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;elongated;compressed;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Scyliorhinus_cervigoni;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Scyliorhinus_comoroensis;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Scyliorhinus_garmani;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;553;438;500;114;323;260;223;104;23;46;67;62;5668;41;207;479;207;301;207;364;207;85;196;108;196;155;207;203;171;203;238;145;207;264;207;541;207;575;169;575;231;0.678193;NA;NA;NA;NA;NA;NA;NA
Scyliorhinus_haeckelii;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;elongated;circular;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Scyliorhinus_hesperius;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Scyliorhinus_meadi;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Scyliorhinus_retifer;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;594;511;NA;110;387;317;276;110;12;35;79;74;3781;27;147;520;128;344;117;414;163;62;133;74;133;137;145;216;105;216;184;137;157;303;174;NA;NA;610;90;548;164;1.44829;demersal;generalist;4.05;heterocercal;1.45;120;non-guarder
Scyliorhinus_stellaris;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;4;elongated;compressed;NA;NA;dioecism;internal (oviduct);NA;NA;560;538;NA;106;336;285;244;100;16;28;56;51;3836;42;200;488;189;327;176;378;222;70;194;86;192;148;207;189;175;189;231;142;219;286;226;NA;NA;586;176;533;227;0.67805;reef-associated;generalist;4.03;heterocercal;0.68;160;non-guarder
Scyliorhinus_tokubee;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Scyliorhinus_torazame;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;556;464;520;95;332;279;224;95;19;28;53;53;4192;44;203;508;203;323;203;376;203;71;200;90;200;139;203;223;183;223;236;139;203;268;203;564;203;591;169;591;222;0.670086;NA;NA;NA;NA;NA;NA;NA
Scyliorhinus_torrei;84.45139071;0.200777901;2079.82596;12.75695847;4.948978314;54.96095577;13.48007542;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Scylliogaleus_quecketti;139.7330069;0.154241199;12793.94798;20.94702419;7.602777682;92.30158485;16.15217378;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;559;542;NA;NA;359;153;244;93;17;29;66;52;3455;41;207;486;199;194;166;400;223;70;197;87;195;NA;NA;193;167;193;233;134;221;285;229;NA;NA;593;182;528;234;0.782634;NA;NA;NA;NA;NA;NA;NA
Scymnodalatias_garricki;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Scymnodalatias_oligodon;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Scymnodalatias_sherwoodi;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;567;466;499;127;NA;261;355;128;20;28;72;81;4150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.58096;NA;NA;NA;NA;NA;NA;NA
Scymnodon_ringens;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;569.5;464.5;NA;135.5;NA;220;348;140;12;46.5;107.5;85.5;6336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.185625;bathypelagic;generalist;4.22;heterocercal;1.19;410;bearer
Sinobatis_borneensis;124.5482688;0.128847977;9403.887918;18.80565881;8.424623552;75.60880593;15.90985316;NA;NA;other;flattened;NA;NA;dioecism;internal (oviduct);undulation of median or pectoral fins;rajiform;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Sinobatis_bulbicauda;124.5482688;0.128847977;9403.887918;18.80565881;8.424623552;75.60880593;15.90985316;NA;NA;other;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Sinobatis_caerulea;124.5482688;0.128847977;9403.887918;18.80565881;8.424623552;75.60880593;15.90985316;NA;NA;other;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Sinobatis_filicauda;124.5482688;0.128847977;9403.887918;18.80565881;8.424623552;75.60880593;15.90985316;NA;NA;other;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Sinobatis_melanosoma;124.5482688;0.128847977;9403.887918;18.80565881;8.424623552;75.60880593;15.90985316;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);undulation of median or pectoral fins;rajiform;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Somniosus_antarcticus;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;elongated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Somniosus_longus;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;elongated;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Somniosus_microcephalus;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;elongated;NA;392;NA;dioecism;internal (oviduct);NA;NA;616;555;577;172;NA;255;415;172;11;52;107;113;6167;15;115;534;84;270;65;NA;NA;67;113;78;113;187;129;267;65;265;172;187;129;430;131;592;110;615;29;582;142;2.07054;benthopelagic;piscivorous;4.22;heterocercal;2.07;400;bearer
Somniosus_pacificus;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;554;473;521;153;NA;200;367;160;8;28;98;125;5061;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.08733;benthopelagic;generalist;4.36;heterocercal;3.09;420;bearer
Somniosus_rostratus;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;578;516;540;117;NA;234;389;126;9;22;113;100;4644;30;124;530;117;264;58;NA;NA;52;121;61;121;147;136;258;58;258;171;156;131;419;144;570;138;599;83;572;183;2.15332;NA;NA;NA;NA;NA;NA;NA
Sphyrna_corona;183.4816571;0.175217752;29927.53833;22.63459706;8.091143836;122.9376652;22.55721058;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;559;435;443;137;324;174;240;139;12;37;65;76;5048;42;208;477;208;216;208;366;208;79;213;91;213;179;208;264;171;264;236;181;208;282;208;485;208;600;182;600;258;1.14422;NA;NA;NA;NA;NA;NA;NA
Sphyrna_lewini;314.8518904;0.108272281;152913.532;35.06507893;12.801997;202.0207777;20.96311513;214.6;8.98;elongated;NA;35;20.8333333333333;dioecism;internal (oviduct);NA;NA;612.5;444.5;471.5;143;351.5;177.5;280.5;144;12;16.5;74;119;7844.5;10;146.5;444;136;187.5;123;361.5;153.5;29.5;135;35.5;141;153;148.5;187;98.5;187;172.5;154;155.5;290.5;157.5;481.5;152;610.5;77;549;196;1.80809;pelagic;generalist;4.08;heterocercal;1.81;480;bearer
Sphyrna_media;183.4816571;0.175217752;29927.53833;22.63459706;8.091143836;122.9376652;22.55721058;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;566;443;463;150;345;197;273;152;12;29;79;110;5407;36;213;462;201;233;166;381;241;65;217;77;217;186;221;227;168;227;247;188;239;309;244;499;233;599;153;500;263;2.23784;NA;NA;NA;NA;NA;NA;NA
Sphyrna_mokarran;183.4816571;0.175217752;29927.53833;22.63459706;8.091143836;122.9376652;22.55721058;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;621;439;458;113;351;163;271;104;7;32;93;119;7640;15;149;454;149;178;149;366;149;47;150;54;150;128;149;215;90;215;183;119;149;286;149;473;149;619;61;619;180;1.85353;benthopelagic;piscivorous;4.32;heterocercal;1.85;428;bearer
Sphyrna_tiburo;112.8358245;0.291012826;6883.767474;15.50604421;5.297794988;80.08811764;25.50175746;NA;2.44;elongated;NA;16.95;26;dioecism;internal (oviduct);movements of body and/or caudal fin;carangiform;566;437;454;127;339;184;263;124;10;42;79;101;5749;36;216;473;216;220;216;375;216;82;212;82;222;163;216;224;167;224;246;160;216;299;216;490;216;595;151;595;252;1.7744;reef-associated;generalist;3.88;heterocercal;1.77;375;bearer
Sphyrna_tudes;183.4816571;0.175217752;29927.53833;22.63459706;8.091143836;122.9376652;22.55721058;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;552;414;437;122;312;165;237;122;6;28;78;106;6828;41;221;455;221;206;221;353;221;71;218;71;224;163;221;258;174;258;252;163;221;278;221;478;221;586;166;586;272;1.64558;NA;NA;NA;NA;NA;NA;NA
Sphyrna_zygaena;183.4816571;0.175217752;29927.53833;22.63459706;8.091143836;122.9376652;22.55721058;265;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;599.5;438.5;477;132;355;165.5;283.5;130;13.5;36;73;109;7162.5;21;207.5;459.5;207.5;186.5;207.5;376;207.5;56.5;211.5;70;211.5;153;207.5;213;165.5;213;238.5;151;207.5;304.5;207.5;498;207.5;599;152;599;261;1.663145;NA;NA;NA;NA;NA;NA;NA
Spiniraja_whitleyi;NA;NA;NA;NA;NA;NA;NA;NA;NA;other;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Squaliolus_aliae;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;560;503;526;172;NA;212;363;181;20;49;66;47;2436;41;163;527;146;253;121;NA;NA;90;166;110;166;213;162;171;128;171;194;222;163;404;166;567;161;572;130;563;177;0.906814;NA;NA;NA;NA;NA;NA;NA
Squaliolus_laticaudus;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;589;535.5;561.5;157;NA;221;397;163.5;24.5;43.5;79;78.5;3376.5;26.5;123.5;551.5;119;247.5;102.5;NA;NA;70;127.5;94.5;128.5;183.5;125;239.5;93;239.5;172;190;124.5;423.5;133;588;128;611;91;595;169.5;1.85162;NA;NA;NA;NA;NA;NA;NA
Squalus_acanthias;117.3282502;0.079048702;5068.099625;24.53645319;12.99462958;74.65902379;9.743743681;77.7785714285714;12.1833333333333;elongated;compressed;24.1818181818182;9.48;dioecism;internal (oviduct);movements of body and/or caudal fin;anguilliform;606;499.666666666667;540.333333333333;117.666666666667;NA;204;325.666666666667;121;18;32;79;81;4526;16.3333333333333;91.6666666666667;508.333333333333;90;220.333333333333;82;NA;NA;48.3333333333333;99;66.3333333333333;99.6666666666667;134;98;216.333333333333;58.6666666666667;216.333333333333;137.666666666667;137.333333333333;100.333333333333;342.333333333333;100;556.666666666667;97;616.333333333333;40.3333333333333;594;121.333333333333;1.46237133333333;benthopelagic;generalist;4.37;heterocercal;1.46;260;bearer
Squalus_albifrons;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Squalus_altipinnis;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Squalus_blainville;90.85902914;0.0944586;2747.202104;23.29033189;11.42203573;57.30352574;13.25699527;51.45;14.15;NA;NA;21;14;dioecism;internal (oviduct);NA;NA;604;517;533;125;NA;189;334;137;8;26;93;89;4265;20;158;515;144;209;113;NA;NA;46;159;54;159;145;170;211;113;211;206;157;182;354;165;553;165;615;112;559;201;1.85721;demersal;generalist;3.97;heterocercal;1.86;230;bearer
Squalus_brevirostris;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Squalus_bucephalus;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Squalus_chloroculus;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;71.4;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Squalus_crassispinus;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Squalus_cubensis;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;603;531;545;120;NA;183;328;123;12;40;92;106;4756;28;179;526;166;211;143;NA;NA;68;172;80;172;148;181;233;144;233;236;151;182;356;192;573;185;627;114;575;220;2.36249;demersal;piscivorous;4.24;heterocercal;2.36;264;bearer
Squalus_edmundsi;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Squalus_formosus;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;elongated;circular;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Squalus_grahami;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Squalus_griffini;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Squalus_hemipinnis;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Squalus_japonicus;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;557;457;495;113;NA;189;284;115;18;41;75;98;3960;44;202;501;202;233;202;0;0;86;200;104;200;157;202;229;160;229;235;159;202;328;202;539;202;600;148;600;246;2.42525;NA;NA;NA;NA;NA;NA;NA
Squalus_lalannei;104.1917244;0.07665913;4155.070223;30.05555961;14.87900235;68.21840688;10.84243051;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
