Genus_Species;Genus;Species;comname;sciname;Anaerobic;Browsable;Calcerous;Coarse_Soil;Cold_Strat_Reqd;Fine_Soil;Fire_Tolerance;FrostFree_Days;Grazable;Height20yrs;HeightMax;max_pH;max_Precip;MediumSoil;min_pH;min_Precip;min_Temp;NitrFix;growthHabit;
Carex_lupulina;Carex;lupulina;hop sedge;Carex lupulina Muhl. ex Willd.;2;NA;2;0;0;1;1;107;2;NA;1.3106559375762;7;165.1;1;6.2;66.04;-38.8888888888889;0;Graminoid;
Carex_lurida;Carex;lurida;shallow sedge;Carex lurida Wahlenb.;2;NA;2;1;0;1;2;120;2;NA;0.975371860521824;6.8;165.1;1;4.9;50.8;-36.1111111111111;0;Graminoid;
Carex_luzulina;Carex;luzulina;woodrush sedge;Carex luzulina Olney;3;1;2;1;1;1;3;85;1;NA;0.60960741282614;7.6;60.96;1;5.6;30.48;-36.1111111111111;0;Graminoid;
Carex_mariposana;Carex;mariposana;Mariposa sedge;Carex mariposana Bailey ex Mackenzie;1;1;1;1;1;0;3;130;1;NA;0.60960741282614;7.7;152.4;1;6;35.56;-25;0;Graminoid;
Carex_mertensii;Carex;mertensii;Mertens' sedge;Carex mertensii Prescott ex Bong.;0;1;1;1;0;0;3;120;1;NA;1.06681297244574;7.7;152.4;1;6;60.96;-33.3333333333333;0;Graminoid;
Carex_microptera;Carex;microptera;smallwing sedge;Carex microptera Mackenzie;3;1;2;1;1;0;3;85;1;NA;0.60960741282614;7.4;60.96;1;5.6;25.4;-36.1111111111111;0;Graminoid;
Carex_molesta;Carex;molesta;troublesome sedge;Carex molesta Mackenzie ex Bright;3;1;1;1;0;1;3;85;1;NA;0.91441111923921;7;139.7;1;4.9;60.96;-38.8888888888889;0;Graminoid;
Carex_muskingumensis;Carex;muskingumensis;Muskingum sedge;Carex muskingumensis Schwein.;3;1;1;0;0;1;3;85;1;NA;0.91441111923921;6.9;152.4;1;4.7;91.44;-36.1111111111111;0;Graminoid;
Carex_nebrascensis;Carex;nebrascensis;Nebraska sedge;Carex nebrascensis Dewey;3;2;2;1;1;1;3;85;3;NA;0.91441111923921;7.4;81.28;1;5.7;35.56;-38.8888888888889;0;Graminoid;
Carex_normalis;Carex;normalis;greater straw sedge;Carex normalis Mackenzie;3;1;1;0;0;1;3;85;1;NA;1.52401853206535;6.7;139.7;1;4.7;81.28;-36.1111111111111;0;Graminoid;
Carex_obnupta;Carex;obnupta;slough sedge;Carex obnupta Bailey;0;2;2;0;0;1;3;60;1;NA;0.91441111923921;7;165.1;1;5.5;101.6;-19.4444444444444;0;Graminoid;
Carex_pachystachya;Carex;pachystachya;chamisso sedge;Carex pachystachya Cham. ex Steud.;2;1;1;0;0;1;3;140;2;NA;1.06681297244574;7.5;152.4;1;5.8;45.72;-38.8888888888889;0;Graminoid;
Carex_polymorpha;Carex;polymorpha;variable sedge;Carex polymorpha Muhl.;1;1;1;1;0;0;3;85;1;NA;0.60960741282614;6.8;139.7;1;4.8;91.44;-36.1111111111111;0;Graminoid;
Carex_praegracilis;Carex;praegracilis;clustered field sedge;Carex praegracilis W. Boott;3;1;2;1;0;1;3;80;1;NA;0.60960741282614;6.8;60.96;1;5.3;25.4;-38.8888888888889;0;Graminoid;
Carex_prasina;Carex;prasina;drooping sedge;Carex prasina Wahlenb.;2;1;1;0;0;1;3;95;1;NA;0.701048524750061;6.8;139.7;1;4.8;86.36;-33.3333333333333;0;Graminoid;
Carex_projecta;Carex;projecta;necklace sedge;Carex projecta Mackenzie;3;1;1;0;0;1;3;80;1;NA;0.60960741282614;7;139.7;1;4.8;81.28;-36.1111111111111;0;Graminoid;
Carex_raynoldsii;Carex;raynoldsii;Raynolds' sedge;Carex raynoldsii Dewey;1;1;2;1;0;1;3;85;1;NA;0.60960741282614;7.4;152.4;1;5.9;76.2;-36.1111111111111;0;Graminoid;
Carex_rossii;Carex;rossii;Ross' sedge;Carex rossii Boott;1;1;1;1;0;0;3;140;1;NA;0.30480370641307;7.7;152.4;1;5.8;35.56;-36.1111111111111;0;Graminoid;
Carex_rostrata;Carex;rostrata;beaked sedge;Carex rostrata Stokes;3;1;2;0;0;1;3;80;2;NA;1.06681297244574;7;101.6;1;4.5;25.4;-38.8888888888889;0;Graminoid;
Carex_saxatilis;Carex;saxatilis;rock sedge;Carex saxatilis L.;3;1;2;1;0;1;3;95;2;NA;0.60960741282614;8;30.48;1;6.1;20.32;-33.3333333333333;0;Graminoid;
Carex_scabrata;Carex;scabrata;eastern rough sedge;Carex scabrata Schwein.;3;1;1;0;0;1;3;85;1;NA;0.91441111923921;6.8;139.7;1;4.7;81.28;-36.1111111111111;0;Graminoid;
Carex_scirpoidea;Carex;scirpoidea;northern singlespike sedge;Carex scirpoidea Michx.;2;1;1;1;0;1;3;80;1;NA;0.457205559619605;6.5;139.7;1;4.5;81.28;-38.8888888888889;0;Graminoid;
Carex_scoparia;Carex;scoparia;broom sedge;Carex scoparia Schkuhr ex Willd.;3;1;1;0;0;1;3;85;1;NA;0.762009266032675;6.9;139.7;1;4.6;50.8;-38.8888888888889;0;Graminoid;
Carex_scopulorum;Carex;scopulorum;mountain sedge;Carex scopulorum Holm;3;1;2;1;0;1;3;80;2;NA;0.365764447695684;7.5;50.8;1;6.8;20.32;-38.8888888888889;0;Graminoid;
Carex_shortiana;Carex;shortiana;Short's sedge;Carex shortiana Dewey;3;1;1;0;0;1;3;145;1;NA;0.91441111923921;6.9;139.7;1;4.7;81.28;-27.7777777777778;0;Graminoid;
Carex_simulata;Carex;simulata;analogue sedge;Carex simulata Mackenzie;3;1;2;1;0;0;3;85;2;NA;0.457205559619605;7.5;60.96;1;6;20.32;-38.8888888888889;0;Graminoid;
Carex_sparganioides;Carex;sparganioides;burr reed sedge;Carex sparganioides Muhl. ex Willd.;2;1;1;0;0;0;3;85;1;NA;0.91441111923921;6.8;139.7;1;5;76.2;-36.1111111111111;0;Graminoid;
Carex_squarrosa;Carex;squarrosa;squarrose sedge;Carex squarrosa L.;3;1;1;0;0;1;3;110;1;NA;0.91441111923921;7.3;139.7;1;5.6;86.36;-33.3333333333333;0;Graminoid;
Carex_stipata;Carex;stipata;owlfruit sedge;Carex stipata Muhl. ex Willd.;3;2;2;0;0;1;3;80;1;NA;1.06681297244574;7.9;127;1;4.9;30.48;-38.8888888888889;0;Graminoid;
Carex_straminea;Carex;straminea;eastern straw sedge;Carex straminea Willd. ex Schkuhr;3;1;1;0;0;1;3;95;1;NA;0.91441111923921;6.9;139.7;1;4.7;91.44;-33.3333333333333;0;Graminoid;
Carex_stricta;Carex;stricta;upright sedge;Carex stricta Lam.;2;NA;2;1;0;1;1;110;2;NA;1.28017556693489;7;165.1;1;3.5;81.28;-38.8888888888889;0;Graminoid;
Carex_tenera;Carex;tenera;quill sedge;Carex tenera Dewey;3;1;2;0;0;1;3;85;1;NA;0.762009266032675;7;127;1;4.9;76.2;-36.1111111111111;0;Graminoid;
Carex_torta;Carex;torta;twisted sedge;Carex torta Boott ex Tuckerman;3;1;1;1;0;0;3;90;1;NA;0.853450377956596;7;127;1;5;81.28;-36.1111111111111;0;Graminoid;
Carex_tribuloides;Carex;tribuloides;blunt broom sedge;Carex tribuloides Wahlenb.;3;1;1;0;0;1;3;85;1;NA;0.91441111923921;7;127;1;4.8;81.28;-33.3333333333333;0;Graminoid;
Carex_trichocarpa;Carex;trichocarpa;hairyfruit sedge;Carex trichocarpa Muhl. ex Willd.;3;1;2;0;0;1;3;85;1;NA;1.06681297244574;7;139.7;1;5.7;45.72;-36.1111111111111;0;Graminoid;
Carex_trisperma;Carex;trisperma;threeseeded sedge;Carex trisperma Dewey;3;1;1;0;0;1;3;85;1;NA;0.579127042184833;6.8;139.7;1;4.5;81.28;-36.1111111111111;0;Graminoid;
Carex_typhina;Carex;typhina;cattail sedge;Carex typhina Michx.;3;1;2;0;0;1;3;90;1;NA;0.60960741282614;7;139.7;1;5.7;81.28;-33.3333333333333;0;Graminoid;
Carex_utriculata;Carex;utriculata;Northwest Territory sedge;Carex utriculata Boott;3;1;1;0;1;1;3;100;1;NA;1.06681297244574;7.7;152.4;1;5.7;45.72;-41.6666666666667;0;Graminoid;
Carex_vesicaria;Carex;vesicaria;blister sedge;Carex vesicaria L.;3;1;2;1;0;1;3;80;2;NA;0.91441111923921;7.5;101.6;1;4.5;20.32;-38.8888888888889;0;Graminoid;
Carex_viridula;Carex;viridula;little green sedge;Carex viridula Michx.;3;1;2;0;0;1;3;80;2;NA;0.457205559619605;7.5;101.6;1;4.5;20.32;-38.8888888888889;0;Graminoid;
Carex_vulpinoidea;Carex;vulpinoidea;fox sedge;Carex vulpinoidea Michx.;2;NA;2;0;0;1;1;110;2;NA;0.975371860521824;8.9;165.1;1;6.8;30.48;-38.8888888888889;0;Graminoid;
Carica_papaya;Carica;papaya;papaya;Carica papaya L.;1;NA;2;0;0;1;0;365;NA;NA;6.0960741282614;8;203.2;1;5;152.4;0;0;Tree;
Carphephorus_paniculatus;Carphephorus;paniculatus;hairy chaffhead;Carphephorus paniculatus (J.F. Gmel.) Herbert;0;1;1;0;0;1;2;110;1;NA;0.91441111923921;7;152.4;1;5.8;76.2;-13.8888888888889;0;Forb/herb;
Carpinus_caroliniana;Carpinus;caroliniana;American hornbeam;Carpinus caroliniana Walt.;1;1;1;1;1;0;1;80;NA;5.48646671543526;9.1441111923921;7.4;177.8;1;4;58.42;-43.8888888888889;0;Tree;
Carya_alba;Carya;alba;mockernut hickory;Carya alba (L.) Nutt. ex Ell.;0;1;3;1;1;0;2;150;1;5.48646671543526;21.3362594489149;7.4;152.4;1;4.1;76.2;-33.3333333333333;0;Tree;
Carya_aquatica;Carya;aquatica;water hickory;Carya aquatica (Michx. f.) Nutt.;2;1;1;1;1;1;2;180;1;9.1441111923921;30.480370641307;7;152.4;1;4;88.9;-13.8888888888889;0;Tree;
Carya_cordiformis;Carya;cordiformis;bitternut hickory;Carya cordiformis (Wangenh.) K. Koch;1;1;3;1;1;1;2;120;1;9.1441111923921;30.480370641307;7.4;203.2;1;4;63.5;-40;0;Tree;
Carya_glabra;Carya;glabra;pignut hickory;Carya glabra (P. Mill.) Sweet;0;1;3;1;1;0;2;145;1;9.1441111923921;22.8602779809802;7.4;203.2;1;4;76.2;-33.3333333333333;0;Tree;
Carya_illinoinensis;Carya;illinoinensis;pecan;Carya illinoinensis (Wangenh.) K. Koch;0;1;1;1;1;1;1;180;1;10.6681297244574;42.6725188978298;7.5;200.66;1;4.5;60.96;-28.8888888888889;0;Tree;
Carya_laciniosa;Carya;laciniosa;shellbark hickory;Carya laciniosa (Michx. f.) G. Don;0;1;3;0;1;0;2;150;1;10.6681297244574;30.480370641307;7.4;149.86;1;6.4;76.2;-27.7777777777778;0;Tree;
Carya_myristiciformis;Carya;myristiciformis;nutmeg hickory;Carya myristiciformis (Michx. f.) Nutt.;1;1;1;1;1;1;3;240;NA;9.1441111923921;28.9563521092416;6.5;139.7;1;4.5;101.6;-25;0;Tree;
Carya_ovata;Carya;ovata;shagbark hickory;Carya ovata (P. Mill.) K. Koch;0;1;2;1;1;0;3;140;1;4.57205559619605;24.3842965130456;7.4;203.2;1;4;73.66;-40;0;Tree;
Cassiope_tetragona;Cassiope;tetragona;white arctic mountain heather;Cassiope tetragona (L.) D. Don;1;1;1;1;1;0;1;75;NA;0;0.121921482565228;7;152.4;1;5;50.8;-41.6666666666667;0;Subshrub;
Castanea_dentata;Castanea;dentata;American chestnut;Castanea dentata (Marsh.) Borkh.;0;1;0;0;1;0;0;150;1;10.6681297244574;35.052426237503;6.5;152.4;1;5.5;88.9;-36.1111111111111;0;Tree;
Castanea_mollissima;Castanea;mollissima;Chinese chestnut;Castanea mollissima Blume;0;1;2;1;1;0;1;180;1;7.62009266032675;15.2401853206535;7.5;127;1;5;88.9;-28.8888888888889;0;Tree;
Castanea_pumila;Castanea;pumila;chinkapin;Castanea pumila (L.) P. Mill.;0;2;1;1;1;0;3;150;1;4.26725188978298;4.26725188978298;7.5;152.4;1;4.5;81.28;-30.5555555555556;0;Tree;
Castilleja_angustifolia;Castilleja;angustifolia;northwestern Indian paintbrush;Castilleja angustifolia (Nutt.) G. Don;1;NA;2;0;1;0;0;85;NA;NA;0.762009266032675;7.3;114.3;1;5.6;30.48;-36.1111111111111;0;Subshrub;
Castilleja_applegatei;Castilleja;applegatei;wavyleaf Indian paintbrush;Castilleja applegatei Fern.;0;NA;2;0;0;1;2;130;NA;NA;0.457205559619605;7.8;45.72;1;6.3;25.4;-33.3333333333333;0;Subshrub;
Castilleja_coccinea;Castilleja;coccinea;scarlet Indian paintbrush;Castilleja coccinea (L.) Spreng.;1;NA;2;0;0;0;0;75;NA;NA;0.487685930260912;6.8;139.7;1;4.9;63.5;-33.3333333333333;0;Forb/herb;
Castilleja_hispida;Castilleja;hispida;harsh Indian paintbrush;Castilleja hispida Benth.;0;3;2;1;1;0;1;136;3;NA;0.457205559619605;8;48.26;1;6;25.4;-30;0;Subshrub;
Castilleja_sessiliflora;Castilleja;sessiliflora;downy paintedcup;Castilleja sessiliflora Pursh;0;NA;2;1;0;0;2;120;NA;NA;0.396244818336991;7.4;81.28;1;6;40.64;-38.8888888888889;0;Subshrub;
Casuarina_cunninghamiana;Casuarina;cunninghamiana;river sheoak;Casuarina cunninghamiana Miq.;2;NA;2;1;0;0;0;300;NA;15.2401853206535;30.480370641307;7.5;152.4;1;6.5;63.5;-5.55555555555556;1;Tree;
Casuarina_equisetifolia;Casuarina;equisetifolia;beach sheoak;Casuarina equisetifolia L.;1;NA;2;1;0;0;0;300;NA;15.2401853206535;30.480370641307;8.8;152.4;1;6.5;63.5;-5.55555555555556;1;Tree;
Casuarina_glauca;Casuarina;glauca;gray sheoak;Casuarina glauca Sieb. ex Spreng.;3;NA;2;1;0;0;0;280;NA;12.1921482565228;18.2882223847842;7.5;152.4;1;6.5;63.5;-8.33333333333333;1;Tree;
Catalpa_bignonioides;Catalpa;bignonioides;southern catalpa;Catalpa bignonioides Walt.;0;2;2;1;0;0;0;140;2;20.1170446232626;20.1170446232626;7.5;165.1;1;5.5;76.2;-27.7777777777778;0;Tree;
Catalpa_speciosa;Catalpa;speciosa;northern catalpa;Catalpa speciosa (Warder) Warder ex Engelm.;0;1;1;1;0;0;0;90;1;6.0960741282614;18.2882223847842;7;203.2;1;5.5;50.8;-38.8888888888889;1;Tree;
Cathestecum_erectum;Cathestecum;erectum;false grama;Cathestecum erectum Vasey & Hack.;0;1;2;1;0;0;2;200;2;NA;0.30480370641307;7.5;40.64;1;5.4;25.4;-13.8888888888889;0;Graminoid;
Caulophyllum_thalictroides;Caulophyllum;thalictroides;blue cohosh;Caulophyllum thalictroides (L.) Michx.;1;1;1;0;1;0;1;120;1;0.60960741282614;0.762009266032675;7;152.4;1;4.5;88.9;-36.1111111111111;0;Forb/herb;
Ceanothus_americanus;Ceanothus;americanus;New Jersey tea;Ceanothus americanus L.;0;2;2;1;1;0;2;120;1;0.91441111923921;0.91441111923921;6.5;152.4;1;4.3;63.5;-33.3333333333333;1;Subshrub;
Ceanothus_cordulatus;Ceanothus;cordulatus;whitethorn ceanothus;Ceanothus cordulatus Kellogg;0;3;3;1;0;0;3;135;2;1.52401853206535;1.52401853206535;8.3;152.4;1;6.3;40.64;-30.5555555555556;NA;Shrub;
Ceanothus_cuneatus;Ceanothus;cuneatus;buckbrush;Ceanothus cuneatus (Hook.) Nutt.;0;2;3;1;1;1;3;120;1;3.35284077054377;3.35284077054377;8.5;91.44;1;7.1;40.64;-25;1;Shrub;
Ceanothus_flexilis;Ceanothus;flexilis;flexible ceanothus;Ceanothus flexilis Greene ex McMinn;0;1;0;1;0;0;2;130;1;0.30480370641307;0.30480370641307;7.9;88.9;1;5.9;60.96;-30.5555555555556;0;Shrub;
Ceanothus_fresnensis;Ceanothus;fresnensis;Fresno mat;Ceanothus fresnensis Dudley ex Abrams;0;2;1;1;1;0;2;140;1;0.30480370641307;0.30480370641307;7;152.4;1;5.8;45.72;-30.5555555555556;1;Subshrub;
Ceanothus_greggii;Ceanothus;greggii;desert ceanothus;Ceanothus greggii Gray;0;2;3;1;1;1;2;270;2;2.13362594489149;2.13362594489149;8.5;101.6;1;6.2;27.94;-25;1;Shrub;
Ceanothus_integerrimus;Ceanothus;integerrimus;deerbrush;Ceanothus integerrimus Hook. & Arn.;0;3;2;1;1;1;1;160;2;3.35284077054377;3.96244818336991;8.5;101.6;1;7.1;40.64;-25;1;Shrub;
Ceanothus_megacarpus;Ceanothus;megacarpus;bigpod ceanothus;Ceanothus megacarpus Nutt.;0;1;3;1;1;0;2;250;1;2.74323335771763;3.96244818336991;8;60.96;1;7;22.86;-4.44444444444444;1;Shrub;
Ceanothus_papillosus;Ceanothus;papillosus;wartleaf ceanothus;Ceanothus papillosus Torr. & Gray;0;1;3;1;1;0;2;250;1;1.82882223847842;4.87685930260912;8;60.96;1;7;22.86;-4.44444444444444;1;Shrub;
Ceanothus_prostratus;Ceanothus;prostratus;prostrate ceanothus;Ceanothus prostratus Benth.;0;1;2;1;1;0;3;120;1;0;0.152401853206535;8.5;101.6;1;7.1;40.64;-30.5555555555556;1;Shrub;
Ceanothus_sanguineus;Ceanothus;sanguineus;redstem ceanothus;Ceanothus sanguineus Pursh;1;1;1;1;0;0;2;300;1;0.91441111923921;3.0480370641307;8;88.9;1;6.5;33.02;-25;1;Shrub;
Ceanothus_velutinus;Ceanothus;velutinus;snowbrush ceanothus;Ceanothus velutinus Dougl. ex Hook.;0;1;3;1;1;0;3;120;1;3.0480370641307;3.0480370641307;8.3;101.6;1;6.5;35.56;-30.5555555555556;NA;Tree;
Cedrela_odorata;Cedrela;odorata;Spanish cedar;Cedrela odorata L.;0;NA;3;0;0;1;0;310;NA;22.8602779809802;33.5284077054377;7.5;304.8;1;5;101.6;-2.77777777777778;0;Tree;
Cedrus_deodara;Cedrus;deodara;Deodar cedar;Cedrus deodara (Roxb.) G. Don f.;0;2;2;1;1;1;0;160;2;10.6681297244574;18.2882223847842;7.5;203.2;1;6;50.8;-26.1111111111111;0;Tree;
Celastrus_orbiculatus;Celastrus;orbiculatus;Oriental bittersweet;Celastrus orbiculatus Thunb.;0;1;2;1;1;1;3;100;1;0.60960741282614;0.60960741282614;7.5;152.4;1;5;76.2;-38.8888888888889;0;Vine;
Celastrus_scandens;Celastrus;scandens;American bittersweet;Celastrus scandens L.;0;1;2;1;1;1;3;110;1;0.60960741282614;0.60960741282614;7.5;152.4;1;5;76.2;-38.8888888888889;0;Vine;
Celtis_laevigata;Celtis;laevigata;sugarberry;Celtis laevigata Willd.;0;1;2;0;1;1;2;150;NA;10.6681297244574;24.3842965130456;7.5;165.1;1;4.4;50.8;-30;0;Tree;
Celtis_laevigata;Celtis;laevigata;netleaf hackberry;Celtis laevigata Willd. var. reticulata (Torr.) L. Benson;0;1;3;1;1;0;2;200;1;2.43842965130456;9.1441111923921;8;101.6;1;7;20.32;-25;0;Tree;
Celtis_occidentalis;Celtis;occidentalis;common hackberry;Celtis occidentalis L.;2;2;2;1;1;1;3;120;NA;7.62009266032675;15.2401853206535;8;162.56;1;4.5;35.56;-41.6666666666667;0;Tree;
Centaurium_exaltatum;Centaurium;exaltatum;desert centaury;Centaurium exaltatum (Griseb.) W. Wight ex Piper;1;NA;3;1;0;0;0;120;NA;NA;0.457205559619605;9;45.72;1;6.5;20.32;11.1111111111111;0;Forb/herb;
Cephalanthus_occidentalis;Cephalanthus;occidentalis;common buttonbush;Cephalanthus occidentalis L.;3;NA;2;1;0;1;2;150;1;6.0960741282614;6.0960741282614;8.5;165.1;1;5.3;71.12;-36.1111111111111;0;Tree;
Ceratophyllum_demersum;Ceratophyllum;demersum;coon's tail;Ceratophyllum demersum L.;3;NA;3;1;0;1;NA;110;1;NA;0;8.3;139.7;1;6.2;25.4;-38.8888888888889;0;Forb/herb;
Cercis_canadensis;Cercis;canadensis;eastern redbud;Cercis canadensis L.;0;1;1;0;1;1;2;130;1;4.87685930260912;7.62009266032675;7.5;160.02;1;4.5;50.8;-33.8888888888889;1;Tree;
Cercis_canadensis;Cercis;canadensis;Texas redbud;Cercis canadensis L. var. texensis (S. Wats.) M. Hopkins;0;1;1;1;1;1;2;180;1;3.65764447695684;3.65764447695684;7.5;203.2;1;6;38.1;-13.8888888888889;1;Tree;
Cercocarpus_ledifolius;Cercocarpus;ledifolius;curl-leaf mountain mahogany;Cercocarpus ledifolius Nutt.;0;3;3;1;1;1;3;90;1;6.0960741282614;6.0960741282614;9;48.26;1;6;27.94;-35.5555555555556;1;Tree;
Cercocarpus_montanus;Cercocarpus;montanus;alderleaf mountain mahogany;Cercocarpus montanus Raf.;0;3;3;1;1;0;3;90;1;3.65764447695684;3.65764447695684;8;63.5;1;6;25.4;-38.8888888888889;1;Tree;
Chaenactis_douglasii;Chaenactis;douglasii;Douglas' dustymaiden;Chaenactis douglasii (Hook.) Hook. & Arn.;0;1;1;1;0;0;1;100;1;NA;0.487685930260912;7;152.4;1;5.8;35.56;-38.8888888888889;0;Forb/herb;
Chamaebatiaria_millefolium;Chamaebatiaria;millefolium;desert sweet;Chamaebatiaria millefolium (Torr.) Maxim.;0;2;3;1;1;0;2;120;2;0.60960741282614;1.82882223847842;8;152.4;1;7;38.1;-30.5555555555556;0;Shrub;
Chamaecrista_fasciculata;Chamaecrista;fasciculata;partridge pea;Chamaecrista fasciculata (Michx.) Greene;0;2;1;1;0;0;0;130;3;NA;0.60960741282614;7.5;165.1;1;6.5;35.56;-19.4444444444444;3;Forb/herb;
Chamaecyparis_lawsoniana;Chamaecyparis;lawsoniana;Port Orford cedar;Chamaecyparis lawsoniana (A. Murr.) Parl.;0;3;2;1;1;1;2;173;1;12.1921482565228;45.7205559619605;7.5;279.4;1;4.2;81.28;-16.6666666666667;0;Tree;
Chamaecyparis_thyoides;Chamaecyparis;thyoides;Atlantic white cedar;Chamaecyparis thyoides (L.) B.S.P.;3;1;0;1;1;1;0;140;NA;6.0960741282614;27.4323335771763;5.5;162.56;1;3.5;86.36;-37.7777777777778;0;Tree;
Chamaedaphne_calyculata;Chamaedaphne;calyculata;leatherleaf;Chamaedaphne calyculata (L.) Moench;1;2;1;1;0;1;2;110;1;1.21921482565228;1.21921482565228;6;177.8;1;5;88.9;-33.3333333333333;0;Shrub;
Chasmanthium_latifolium;Chasmanthium;latifolium;Indian woodoats;Chasmanthium latifolium (Michx.) Yates;2;3;1;1;0;1;0;160;3;NA;1.40209704950012;7;165.1;1;5;60.96;-36.1111111111111;0;Graminoid;
Chasmanthium_laxum;Chasmanthium;laxum;slender woodoats;Chasmanthium laxum (L.) Yates;2;3;1;1;0;1;0;160;3;NA;1.00585223116313;7;152.4;1;4.5;88.9;-36.1111111111111;0;Graminoid;
Chenopodium_rubrum;Chenopodium;rubrum;red goosefoot;Chenopodium rubrum L.;3;1;1;1;0;1;0;80;1;NA;0.91441111923921;8.5;152.4;1;6;50.8;11.1111111111111;0;Forb/herb;
Chilopsis_linearis;Chilopsis;linearis;desert willow;Chilopsis linearis (Cav.) Sweet;0;1;2;1;0;0;0;180;1;4.57205559619605;7.62009266032675;10;50.8;0;8;25.4;-16.6666666666667;0;Tree;
Chimaphila_umbellata;Chimaphila;umbellata;pipsissewa;Chimaphila umbellata (L.) W. Bart.;0;NA;1;1;0;0;3;85;NA;0.30480370641307;0.457205559619605;7.4;139.7;1;5.4;76.2;-38.8888888888889;0;Subshrub;
Chionanthus_virginicus;Chionanthus;virginicus;white fringetree;Chionanthus virginicus L.;1;2;0;1;1;0;1;145;NA;6.0960741282614;7.62009266032675;6.5;152.4;1;4.5;88.9;-34.4444444444444;0;Tree;
Chloris_gayana;Chloris;gayana;Rhodes grass;Chloris gayana Kunth;0;2;0;0;0;1;1;180;2;NA;0.91441111923921;7;152.4;1;5;76.2;-22.2222222222222;0;Graminoid;
Choisya_dumosa;Choisya;dumosa;Mexican orange;Choisya dumosa (Torr.) Gray;0;NA;3;1;0;0;1;300;NA;0.91441111923921;0.91441111923921;9.5;45.72;1;6.4;20.32;-8.33333333333333;0;Shrub;
Chrysolepis_chrysophylla;Chrysolepis;chrysophylla;giant chinquapin;Chrysolepis chrysophylla (Dougl. ex Hook.) Hjelmqvist var. chrysophylla;0;1;1;1;1;0;1;200;1;6.0960741282614;15.2401853206535;7.5;177.8;1;6;101.6;-13.8888888888889;0;Tree;
Chrysolepis_sempervirens;Chrysolepis;sempervirens;bush chinquapin;Chrysolepis sempervirens (Kellogg) Hjelmqvist;0;2;1;1;1;0;2;160;NA;2.13362594489149;2.13362594489149;7;203.2;1;5;88.9;-22.2222222222222;0;Shrub;
Chrysothamnus_viscidiflorus;Chrysothamnus;viscidiflorus;yellow rabbitbrush;Chrysothamnus viscidiflorus (Hook.) Nutt.;0;1;3;1;0;0;0;160;1;0.91441111923921;0.91441111923921;8.5;60.96;1;7;17.78;-30.5555555555556;0;Shrub;
Cichorium_intybus;Cichorium;intybus;chicory;Cichorium intybus L.;1;1;3;1;0;1;2;90;1;NA;0.60960741282614;7.5;152.4;1;6;50.8;-41.6666666666667;0;Forb/herb;
Cicuta_douglasii;Cicuta;douglasii;western water hemlock;Cicuta douglasii (DC.) Coult. & Rose;3;NA;1;0;0;1;3;90;NA;NA;1.82882223847842;7;76.2;1;4.8;35.56;-33.3333333333333;0;Forb/herb;
Cinna_arundinacea;Cinna;arundinacea;sweet woodreed;Cinna arundinacea L.;2;NA;2;1;0;1;1;130;3;NA;1.49353816142404;8.5;152.4;1;4;45.72;-36.1111111111111;0;Graminoid;
Cinna_latifolia;Cinna;latifolia;drooping woodreed;Cinna latifolia (Trev. ex Goepp.) Griseb.;2;2;1;1;0;1;3;80;2;NA;1.37161667885881;7;152.4;1;4.7;40.64;-38.8888888888889;0;Graminoid;
Circaea_alpina;Circaea;alpina;small enchanter's nightshade;Circaea alpina L.;0;NA;1;0;0;0;1;80;NA;NA;0.274323335771763;6.6;139.7;1;5;40.64;-38.8888888888889;0;Forb/herb;
Cirsium_foliosum;Cirsium;foliosum;elk thistle;Cirsium foliosum (Hook.) DC.;2;NA;1;0;0;1;3;80;NA;NA;1.21921482565228;7.2;127;1;6;35.56;-38.8888888888889;0;Forb/herb;
Citrus_paradisi;Citrus;paradisi;grapefruit;Citrus paradisi Macfad. (pro sp.);2;NA;2;0;0;1;0;365;NA;6.0960741282614;6.0960741282614;7.5;254;1;4;101.6;-0.555555555555556;0;Tree;
Cladium_mariscus;Cladium;mariscus;Jamaica swamp sawgrass;Cladium mariscus (L.) Pohl ssp. jamaicense (Crantz) Kükenth.;3;NA;3;1;0;1;2;200;1;NA;2.49939039258717;7.5;152.4;1;4.5;88.9;-11.1111111111111;0;Graminoid;
Cladrastis_kentukea;Cladrastis;kentukea;Kentucky yellowwood;Cladrastis kentukea (Dum.-Cours.) Rudd;0;NA;2;1;1;0;0;180;NA;7.62009266032675;12.1921482565228;7.5;139.7;1;4.8;91.44;-35.5555555555556;0;Tree;
Clarkia_gracilis;Clarkia;gracilis;slender clarkia;Clarkia gracilis (Piper) A. Nels. & J.F. Macbr.;0;NA;2;1;0;0;0;100;NA;NA;0.762009266032675;8.5;60.96;1;6.4;30.48;11.1111111111111;0;Forb/herb;
Clarkia_pulchella;Clarkia;pulchella;pinkfairies;Clarkia pulchella Pursh;0;NA;2;1;0;0;0;100;NA;NA;0.60960741282614;8.5;50.8;0;6.2;25.4;8.33333333333333;0;Forb/herb;
Claytonia_perfoliata;Claytonia;perfoliata;miner's lettuce;Claytonia perfoliata Donn ex Willd.;1;1;1;1;0;0;0;40;2;NA;0.30480370641307;7;91.44;1;6;35.56;11.1111111111111;0;Forb/herb;
